"DefaultEcoBoundaryID","DefaultDisturbanceTypeID","DefaultSpeciesTypeID","AnnualOrder","GrowthMultiplier"
16,55,2,28,1.00
16,56,1,1,0.87
16,56,1,2,0.62
16,56,1,3,0.62
16,56,1,4,0.50
16,56,1,5,0.42
16,56,1,6,0.34
16,56,1,7,0.34
16,56,1,8,0.34
16,56,1,9,0.34
16,56,1,10,0.24
16,56,1,11,0.24
16,56,1,12,0.24
16,56,1,13,0.34
16,56,1,14,0.42
16,56,1,15,0.42
16,56,1,16,0.50
16,56,1,17,0.62
16,56,1,18,0.50
16,56,1,19,0.50
16,56,1,20,0.42
16,56,1,21,0.42
16,56,1,22,0.42
16,56,1,23,0.50
16,56,1,24,0.74
16,56,1,25,0.87
16,56,1,26,0.92
16,56,1,27,1.00
16,56,1,28,1.00
16,56,2,1,1.00
16,56,2,2,1.00
16,56,2,3,1.00
16,56,2,4,1.00
16,56,2,5,1.00
16,56,2,6,1.00
16,56,2,7,1.00
16,56,2,8,1.00
16,56,2,9,1.00
16,56,2,10,1.00
16,56,2,11,1.00
16,56,2,12,1.00
16,56,2,13,1.00
16,56,2,14,1.00
16,56,2,15,1.00
16,56,2,16,1.00
16,56,2,17,1.00
16,56,2,18,1.00
16,56,2,19,1.00
16,56,2,20,1.00
16,56,2,21,1.00
16,56,2,22,1.00
16,56,2,23,1.00
16,56,2,24,1.00
16,56,2,25,1.00
16,56,2,26,1.00
16,56,2,27,1.00
16,56,2,28,1.00
16,57,1,1,0.87
16,57,1,2,0.50
16,57,1,3,0.34
16,57,1,4,0.24
16,57,1,5,0.24
16,57,1,6,0.34
16,57,1,7,0.42
16,57,1,8,0.50
16,57,1,9,0.62
16,57,1,10,0.62
16,57,1,11,0.62
16,57,1,12,0.50
16,57,1,13,0.42
16,57,1,14,0.34
16,57,1,15,0.24
16,57,1,16,0.42
16,57,1,17,0.62
16,57,1,18,0.74
16,57,1,19,0.92
16,57,1,20,0.92
16,57,1,21,1.00
16,57,1,22,1.00
16,57,1,23,1.00
16,57,1,24,1.00
16,57,1,25,1.00
16,57,1,26,1.00
16,57,1,27,1.00
16,57,1,28,1.00
16,57,2,1,1.00
16,57,2,2,1.00
16,57,2,3,1.00
16,57,2,4,1.00
16,57,2,5,1.00
16,57,2,6,1.00
16,57,2,7,1.00
16,57,2,8,1.00
16,57,2,9,1.00
16,57,2,10,1.00
16,57,2,11,1.00
16,57,2,12,1.00
16,57,2,13,1.00
16,57,2,14,1.00
16,57,2,15,1.00
16,57,2,16,1.00
16,57,2,17,1.00
16,57,2,18,1.00
16,57,2,19,1.00
16,57,2,20,1.00
16,57,2,21,1.00
16,57,2,22,1.00
16,57,2,23,1.00
16,57,2,24,1.00
16,57,2,25,1.00
16,57,2,26,1.00
16,57,2,27,1.00
16,57,2,28,1.00
16,58,1,1,0.87
16,58,1,2,0.50
16,58,1,3,0.34
16,58,1,4,0.24
16,58,1,5,0.24
16,58,1,6,0.24
16,58,1,7,0.24
16,58,1,8,0.34
16,58,1,9,0.34
16,58,1,10,0.24
16,58,1,11,0.24
16,58,1,12,0.34
16,58,1,13,0.50
16,58,1,14,0.74
16,58,1,15,0.87
16,58,1,16,0.92
16,58,1,17,1.00
16,58,1,18,1.00
16,58,1,19,1.00
16,58,1,20,1.00
16,58,1,21,1.00
16,58,1,22,1.00
16,58,1,23,1.00
16,58,1,24,1.00
16,58,1,25,1.00
16,58,1,26,1.00
16,58,1,27,1.00
16,58,1,28,1.00
16,58,2,1,1.00
16,58,2,2,1.00
16,58,2,3,1.00
16,58,2,4,1.00
16,58,2,5,1.00
16,58,2,6,1.00
16,58,2,7,1.00
16,58,2,8,1.00
16,58,2,9,1.00
16,58,2,10,1.00
16,58,2,11,1.00
16,58,2,12,1.00
16,58,2,13,1.00
16,58,2,14,1.00
16,58,2,15,1.00
16,58,2,16,1.00
16,58,2,17,1.00
16,58,2,18,1.00
16,58,2,19,1.00
16,58,2,20,1.00
16,58,2,21,1.00
16,58,2,22,1.00
16,58,2,23,1.00
16,58,2,24,1.00
16,58,2,25,1.00
16,58,2,26,1.00
16,58,2,27,1.00
16,58,2,28,1.00
16,59,1,1,0.74
16,59,1,2,0.50
16,59,1,3,0.34
16,59,1,4,0.24
16,59,1,5,0.24
16,59,1,6,0.24
16,59,1,7,0.24
16,59,1,8,0.24
16,59,1,9,0.24
16,59,1,10,0.24
16,59,1,11,0.14
16,59,1,12,0.14
16,59,1,13,0.14
16,59,1,14,0.34
16,59,1,15,0.62
16,59,1,16,0.87
16,59,1,17,0.92
16,59,1,18,1.00
16,59,1,19,1.00
16,59,1,20,1.00
16,59,1,21,1.00
16,59,1,22,1.00
16,59,1,23,1.00
16,59,1,24,1.00
16,59,1,25,1.00
16,59,1,26,1.00
16,59,1,27,1.00
16,59,1,28,1.00
16,59,2,1,1.00
16,59,2,2,1.00
16,59,2,3,1.00
16,59,2,4,1.00
16,59,2,5,1.00
16,59,2,6,1.00
16,59,2,7,1.00
16,59,2,8,1.00
16,59,2,9,1.00
16,59,2,10,1.00
16,59,2,11,1.00
16,59,2,12,1.00
16,59,2,13,1.00
16,59,2,14,1.00
16,59,2,15,1.00
16,59,2,16,1.00
16,59,2,17,1.00
16,59,2,18,1.00
16,59,2,19,1.00
16,59,2,20,1.00
16,59,2,21,1.00
16,59,2,22,1.00
16,59,2,23,1.00
16,59,2,24,1.00
16,59,2,25,1.00
16,59,2,26,1.00
16,59,2,27,1.00
16,59,2,28,1.00
16,60,1,1,0.87
16,60,1,2,0.74
16,60,1,3,0.74
16,60,1,4,0.74
16,60,1,5,0.74
16,60,1,6,0.74
16,60,1,7,0.74
16,60,1,8,0.74
16,60,1,9,0.87
16,60,1,10,0.92
16,60,1,11,0.92
16,60,1,12,0.92
16,60,1,13,1.00
16,60,1,14,1.00
16,60,1,15,1.00
16,60,1,16,1.00
16,60,1,17,1.00
16,60,1,18,1.00
16,60,1,19,1.00
16,60,1,20,1.00
16,60,1,21,1.00
16,60,1,22,1.00
16,60,1,23,1.00
16,60,1,24,1.00
16,60,1,25,1.00
16,60,1,26,1.00
16,60,1,27,1.00
16,60,1,28,1.00
16,60,2,1,1.00
16,60,2,2,1.00
16,60,2,3,1.00
16,60,2,4,1.00
16,60,2,5,1.00
16,60,2,6,1.00
16,60,2,7,1.00
16,60,2,8,1.00
16,60,2,9,1.00
16,60,2,10,1.00
16,60,2,11,1.00
16,60,2,12,1.00
16,60,2,13,1.00
16,60,2,14,1.00
16,60,2,15,1.00
16,60,2,16,1.00
16,60,2,17,1.00
16,60,2,18,1.00
16,60,2,19,1.00
16,60,2,20,1.00
16,60,2,21,1.00
16,60,2,22,1.00
16,60,2,23,1.00
16,60,2,24,1.00
16,60,2,25,1.00
16,60,2,26,1.00
16,60,2,27,1.00
16,60,2,28,1.00
16,61,1,1,0.87
16,61,1,2,0.50
16,61,1,3,0.34
16,61,1,4,0.24
16,61,1,5,0.24
16,61,1,6,0.42
16,61,1,7,0.50
16,61,1,8,0.50
16,61,1,9,0.42
16,61,1,10,0.42
16,61,1,11,0.34
16,61,1,12,0.34
16,61,1,13,0.24
16,61,1,14,0.24
16,61,1,15,0.24
16,61,1,16,0.14
16,61,1,17,0.14
16,61,1,18,0.24
16,61,1,19,0.42
16,61,1,20,0.62
16,61,1,21,0.87
16,61,1,22,0.92
16,61,1,23,1.00
16,61,1,24,1.00
16,61,1,25,1.00
16,61,1,26,1.00
16,61,1,27,1.00
16,61,1,28,1.00
16,61,2,1,1.00
16,61,2,2,1.00
16,61,2,3,1.00
16,61,2,4,1.00
16,61,2,5,1.00
16,61,2,6,1.00
16,61,2,7,1.00
16,61,2,8,1.00
16,61,2,9,1.00
16,61,2,10,1.00
16,61,2,11,1.00
16,61,2,12,1.00
16,61,2,13,1.00
16,61,2,14,1.00
16,61,2,15,1.00
16,61,2,16,1.00
16,61,2,17,1.00
16,61,2,18,1.00
16,61,2,19,1.00
16,61,2,20,1.00
16,61,2,21,1.00
16,61,2,22,1.00
16,61,2,23,1.00
16,61,2,24,1.00
16,61,2,25,1.00
16,61,2,26,1.00
16,61,2,27,1.00
16,61,2,28,1.00
16,62,1,1,0.87
16,62,1,2,0.62
16,62,1,3,0.50
16,62,1,4,0.42
16,62,1,5,0.24
16,62,1,6,0.14
16,62,1,7,0.14
16,62,1,8,0.14
16,62,1,9,0.14
16,62,1,10,0.14
16,62,1,11,0.14
16,62,1,12,0.14
16,62,1,13,0.14
16,62,1,14,0.34
16,62,1,15,0.42
16,62,1,16,0.34
16,62,1,17,0.34
16,62,1,18,0.24
16,62,1,19,0.24
16,62,1,20,0.34
16,62,1,21,0.42
16,62,1,22,0.50
16,62,1,23,0.50
16,62,1,24,0.62
16,62,1,25,0.50
16,62,1,26,0.42
16,62,1,27,0.24
16,62,1,28,0.24
16,62,2,1,1.00
16,62,2,2,1.00
16,62,2,3,1.00
16,62,2,4,1.00
16,62,2,5,1.00
16,62,2,6,1.00
16,62,2,7,1.00
16,62,2,8,1.00
16,62,2,9,1.00
16,62,2,10,1.00
16,62,2,11,1.00
16,62,2,12,1.00
16,62,2,13,1.00
16,62,2,14,1.00
16,62,2,15,1.00
16,62,2,16,1.00
16,62,2,17,1.00
16,62,2,18,1.00
16,62,2,19,1.00
16,62,2,20,1.00
16,62,2,21,1.00
16,62,2,22,1.00
16,62,2,23,1.00
16,62,2,24,1.00
16,62,2,25,1.00
16,62,2,26,1.00
16,62,2,27,1.00
16,62,2,28,1.00
16,63,1,1,0.87
16,63,1,2,0.50
16,63,1,3,0.34
16,63,1,4,0.34
16,63,1,5,0.42
16,63,1,6,0.50
16,63,1,7,0.74
16,63,1,8,0.87
16,63,1,9,0.87
16,63,1,10,0.92
16,63,1,11,0.92
16,63,1,12,0.92
16,63,1,13,0.92
16,63,1,14,1.00
16,63,1,15,1.00
16,63,1,16,1.00
16,63,1,17,1.00
16,63,1,18,1.00
16,63,1,19,1.00
16,63,1,20,1.00
16,63,1,21,1.00
16,63,1,22,1.00
16,63,1,23,1.00
16,63,1,24,1.00
16,63,1,25,1.00
16,63,1,26,1.00
16,63,1,27,1.00
16,63,1,28,1.00
16,63,2,1,1.00
16,63,2,2,1.00
16,63,2,3,1.00
16,63,2,4,1.00
16,63,2,5,1.00
16,63,2,6,1.00
16,63,2,7,1.00
16,63,2,8,1.00
16,63,2,9,1.00
16,63,2,10,1.00
16,63,2,11,1.00
16,63,2,12,1.00
16,63,2,13,1.00
16,63,2,14,1.00
16,63,2,15,1.00
16,63,2,16,1.00
16,63,2,17,1.00
16,63,2,18,1.00
16,63,2,19,1.00
16,63,2,20,1.00
16,63,2,21,1.00
16,63,2,22,1.00
16,63,2,23,1.00
16,63,2,24,1.00
16,63,2,25,1.00
16,63,2,26,1.00
16,63,2,27,1.00
16,63,2,28,1.00
16,64,1,1,0.87
16,64,1,2,0.62
16,64,1,3,0.42
16,64,1,4,0.34
16,64,1,5,0.34
16,64,1,6,0.42
16,64,1,7,0.50
16,64,1,8,0.62
16,64,1,9,0.62
16,64,1,10,0.62
16,64,1,11,0.50
16,64,1,12,0.42
16,64,1,13,0.34
16,64,1,14,0.34
16,64,1,15,0.50
16,64,1,16,0.74
16,64,1,17,0.87
16,64,1,18,0.92
16,64,1,19,1.00
16,64,1,20,1.00
16,64,1,21,1.00
16,64,1,22,1.00
16,64,1,23,1.00
16,64,1,24,1.00
16,64,1,25,1.00
16,64,1,26,1.00
16,64,1,27,1.00
16,64,1,28,1.00
16,64,2,1,1.00
16,64,2,2,1.00
16,64,2,3,1.00
16,64,2,4,1.00
16,64,2,5,1.00
16,64,2,6,1.00
16,64,2,7,1.00
16,64,2,8,1.00
16,64,2,9,1.00
16,64,2,10,1.00
16,64,2,11,1.00
16,64,2,12,1.00
16,64,2,13,1.00
16,64,2,14,1.00
16,64,2,15,1.00
16,64,2,16,1.00
16,64,2,17,1.00
16,64,2,18,1.00
16,64,2,19,1.00
16,64,2,20,1.00
16,64,2,21,1.00
16,64,2,22,1.00
16,64,2,23,1.00
16,64,2,24,1.00
16,64,2,25,1.00
16,64,2,26,1.00
16,64,2,27,1.00
16,64,2,28,1.00
16,65,1,1,0.74
16,65,1,2,0.50
16,65,1,3,0.34
16,65,1,4,0.24
16,65,1,5,0.14
16,65,1,6,0.14
16,65,1,7,0.14
16,65,1,8,0.24
16,65,1,9,0.42
16,65,1,10,0.62
16,65,1,11,0.87
16,65,1,12,0.92
16,65,1,13,0.92
16,65,1,14,1.00
16,65,1,15,1.00
16,65,1,16,1.00
16,65,1,17,1.00
16,65,1,18,1.00
16,65,1,19,1.00
16,65,1,20,1.00
16,65,1,21,1.00
16,65,1,22,1.00
16,65,1,23,1.00
16,65,1,24,1.00
16,65,1,25,1.00
16,65,1,26,1.00
16,65,1,27,1.00
16,65,1,28,1.00
16,65,2,1,1.00
16,65,2,2,1.00
16,65,2,3,1.00
16,65,2,4,1.00
16,65,2,5,1.00
16,65,2,6,1.00
16,65,2,7,1.00
16,65,2,8,1.00
16,65,2,9,1.00
16,65,2,10,1.00
16,65,2,11,1.00
16,65,2,12,1.00
16,65,2,13,1.00
16,65,2,14,1.00
16,65,2,15,1.00
16,65,2,16,1.00
16,65,2,17,1.00
16,65,2,18,1.00
16,65,2,19,1.00
16,65,2,20,1.00
16,65,2,21,1.00
16,65,2,22,1.00
16,65,2,23,1.00
16,65,2,24,1.00
16,65,2,25,1.00
16,65,2,26,1.00
16,65,2,27,1.00
16,65,2,28,1.00
16,66,1,1,0.87
16,66,1,2,0.62
16,66,1,3,0.34
16,66,1,4,0.24
16,66,1,5,0.24
16,66,1,6,0.42
16,66,1,7,0.62
16,66,1,8,0.74
16,66,1,9,0.87
16,66,1,10,0.87
16,66,1,11,0.74
16,66,1,12,0.62
16,66,1,13,0.74
16,66,1,14,0.87
16,66,1,15,0.87
16,66,1,16,0.92
16,66,1,17,1.00
16,66,1,18,1.00
16,66,1,19,1.00
16,66,1,20,1.00
16,66,1,21,1.00
16,66,1,22,1.00
16,66,1,23,1.00
16,66,1,24,1.00
16,66,1,25,1.00
16,66,1,26,1.00
16,66,1,27,1.00
16,66,1,28,1.00
16,66,2,1,1.00
16,66,2,2,1.00
16,66,2,3,1.00
16,66,2,4,1.00
16,66,2,5,1.00
16,66,2,6,1.00
16,66,2,7,1.00
16,66,2,8,1.00
16,66,2,9,1.00
16,66,2,10,1.00
16,66,2,11,1.00
16,66,2,12,1.00
16,66,2,13,1.00
16,66,2,14,1.00
16,66,2,15,1.00
16,66,2,16,1.00
16,66,2,17,1.00
16,66,2,18,1.00
16,66,2,19,1.00
16,66,2,20,1.00
16,66,2,21,1.00
16,66,2,22,1.00
16,66,2,23,1.00
16,66,2,24,1.00
16,66,2,25,1.00
16,66,2,26,1.00
16,66,2,27,1.00
16,66,2,28,1.00
16,67,1,1,0.87
16,67,1,2,0.87
16,67,1,3,0.62
16,67,1,4,0.42
16,67,1,5,0.34
16,67,1,6,0.42
16,67,1,7,0.50
16,67,1,8,0.74
16,67,1,9,0.87
16,67,1,10,0.92
16,67,1,11,0.92
16,67,1,12,1.00
16,67,1,13,1.00
16,67,1,14,1.00
16,67,1,15,1.00
16,67,1,16,1.00
16,67,1,17,1.00
16,67,1,18,1.00
16,67,1,19,1.00
16,67,1,20,1.00
16,67,1,21,1.00
16,67,1,22,1.00
16,67,1,23,1.00
16,67,1,24,1.00
16,67,1,25,1.00
16,67,1,26,1.00
16,67,1,27,1.00
16,67,1,28,1.00
16,67,2,1,1.00
16,67,2,2,1.00
16,67,2,3,1.00
16,67,2,4,1.00
16,67,2,5,1.00
16,67,2,6,1.00
16,67,2,7,1.00
16,67,2,8,1.00
16,67,2,9,1.00
16,67,2,10,1.00
16,67,2,11,1.00
16,67,2,12,1.00
16,67,2,13,1.00
16,67,2,14,1.00
16,67,2,15,1.00
16,67,2,16,1.00
16,67,2,17,1.00
16,67,2,18,1.00
16,67,2,19,1.00
16,67,2,20,1.00
16,67,2,21,1.00
16,67,2,22,1.00
16,67,2,23,1.00
16,67,2,24,1.00
16,67,2,25,1.00
16,67,2,26,1.00
16,67,2,27,1.00
16,67,2,28,1.00
16,68,1,1,0.74
16,68,1,2,0.50
16,68,1,3,0.50
16,68,1,4,0.50
16,68,1,5,0.62
16,68,1,6,0.50
16,68,1,7,0.42
16,68,1,8,0.34
16,68,1,9,0.34
16,68,1,10,0.42
16,68,1,11,0.62
16,68,1,12,0.87
16,68,1,13,0.92
16,68,1,14,1.00
16,68,1,15,1.00
16,68,1,16,1.00
16,68,1,17,1.00
16,68,1,18,1.00
16,68,1,19,1.00
16,68,1,20,1.00
16,68,1,21,1.00
16,68,1,22,1.00
16,68,1,23,1.00
16,68,1,24,1.00
16,68,1,25,1.00
16,68,1,26,1.00
16,68,1,27,1.00
16,68,1,28,1.00
16,68,2,1,1.00
16,68,2,2,1.00
16,68,2,3,1.00
16,68,2,4,1.00
16,68,2,5,1.00
16,68,2,6,1.00
16,68,2,7,1.00
16,68,2,8,1.00
16,68,2,9,1.00
16,68,2,10,1.00
16,68,2,11,1.00
16,68,2,12,1.00
16,68,2,13,1.00
16,68,2,14,1.00
16,68,2,15,1.00
16,68,2,16,1.00
16,68,2,17,1.00
16,68,2,18,1.00
16,68,2,19,1.00
16,68,2,20,1.00
16,68,2,21,1.00
16,68,2,22,1.00
16,68,2,23,1.00
16,68,2,24,1.00
16,68,2,25,1.00
16,68,2,26,1.00
16,68,2,27,1.00
16,68,2,28,1.00
16,69,1,1,0.87
16,69,1,2,0.87
16,69,1,3,0.74
16,69,1,4,0.74
16,69,1,5,0.50
16,69,1,6,0.34
16,69,1,7,0.24
16,69,1,8,0.14
16,69,1,9,0.24
16,69,1,10,0.34
16,69,1,11,0.24
16,69,1,12,0.34
16,69,1,13,0.42
16,69,1,14,0.62
16,69,1,15,0.42
16,69,1,16,0.42
16,69,1,17,0.62
16,69,1,18,0.50
16,69,1,19,0.50
16,69,1,20,0.50
16,69,1,21,0.62
16,69,1,22,0.50
16,69,1,23,0.50
16,69,1,24,0.62
16,69,1,25,0.74
16,69,1,26,0.62
16,69,1,27,0.62
16,69,1,28,0.42
16,69,2,1,1.00
16,69,2,2,1.00
16,69,2,3,1.00
16,69,2,4,1.00
16,69,2,5,1.00
16,69,2,6,1.00
16,69,2,7,1.00
16,69,2,8,1.00
16,69,2,9,1.00
16,69,2,10,1.00
16,69,2,11,1.00
16,69,2,12,1.00
16,69,2,13,1.00
16,69,2,14,1.00
16,69,2,15,1.00
16,69,2,16,1.00
16,69,2,17,1.00
16,69,2,18,1.00
16,69,2,19,1.00
16,69,2,20,1.00
16,69,2,21,1.00
16,69,2,22,1.00
16,69,2,23,1.00
16,69,2,24,1.00
16,69,2,25,1.00
16,69,2,26,1.00
16,69,2,27,1.00
16,69,2,28,1.00
16,70,1,1,0.87
16,70,1,2,0.74
16,70,1,3,0.62
16,70,1,4,0.62
16,70,1,5,0.42
16,70,1,6,0.34
16,70,1,7,0.24
16,70,1,8,0.14
16,70,1,9,0.34
16,70,1,10,0.34
16,70,1,11,0.24
16,70,1,12,0.34
16,70,1,13,0.42
16,70,1,14,0.50
16,70,1,15,0.50
16,70,1,16,0.50
16,70,1,17,0.50
16,70,1,18,0.42
16,70,1,19,0.42
16,70,1,20,0.50
16,70,1,21,0.62
16,70,1,22,0.62
16,70,1,23,0.62
16,70,1,24,0.74
16,70,1,25,0.87
16,70,1,26,0.87
16,70,1,27,0.92
16,70,1,28,0.92
16,70,2,1,1.00
16,70,2,2,1.00
16,70,2,3,1.00
16,70,2,4,1.00
16,70,2,5,1.00
16,70,2,6,1.00
16,70,2,7,1.00
16,70,2,8,1.00
16,70,2,9,1.00
16,70,2,10,1.00
16,70,2,11,1.00
16,70,2,12,1.00
16,70,2,13,1.00
16,70,2,14,1.00
16,70,2,15,1.00
16,70,2,16,1.00
16,70,2,17,1.00
16,70,2,18,1.00
16,70,2,19,1.00
16,70,2,20,1.00
16,70,2,21,1.00
16,70,2,22,1.00
16,70,2,23,1.00
16,70,2,24,1.00
16,70,2,25,1.00
16,70,2,26,1.00
16,70,2,27,1.00
16,70,2,28,1.00
16,71,1,1,0.74
16,71,1,2,0.50
16,71,1,3,0.34
16,71,1,4,0.24
16,71,1,5,0.14
16,71,1,6,0.14
16,71,1,7,0.14
16,71,1,8,0.14
16,71,1,9,0.14
16,71,1,10,0.24
16,71,1,11,0.42
16,71,1,12,0.74
16,71,1,13,0.87
16,71,1,14,0.92
16,71,1,15,1.00
16,71,1,16,1.00
16,71,1,17,1.00
16,71,1,18,1.00
16,71,1,19,1.00
16,71,1,20,1.00
16,71,1,21,1.00
16,71,1,22,1.00
16,71,1,23,1.00
16,71,1,24,1.00
16,71,1,25,1.00
16,71,1,26,1.00
16,71,1,27,1.00
16,71,1,28,1.00
16,71,2,1,1.00
16,71,2,2,1.00
16,71,2,3,1.00
16,71,2,4,1.00
16,71,2,5,1.00
16,71,2,6,1.00
16,71,2,7,1.00
16,71,2,8,1.00
16,71,2,9,1.00
16,71,2,10,1.00
16,71,2,11,1.00
16,71,2,12,1.00
16,71,2,13,1.00
16,71,2,14,1.00
16,71,2,15,1.00
16,71,2,16,1.00
16,71,2,17,1.00
16,71,2,18,1.00
16,71,2,19,1.00
16,71,2,20,1.00
16,71,2,21,1.00
16,71,2,22,1.00
16,71,2,23,1.00
16,71,2,24,1.00
16,71,2,25,1.00
16,71,2,26,1.00
16,71,2,27,1.00
16,71,2,28,1.00
16,72,1,1,0.87
16,72,1,2,0.74
16,72,1,3,0.62
16,72,1,4,0.62
16,72,1,5,0.62
16,72,1,6,0.50
16,72,1,7,0.50
16,72,1,8,0.50
16,72,1,9,0.50
16,72,1,10,0.50
16,72,1,11,0.42
16,72,1,12,0.50
16,72,1,13,0.62
16,72,1,14,0.62
16,72,1,15,0.62
16,72,1,16,0.62
16,72,1,17,0.74
16,72,1,18,0.62
16,72,1,19,0.50
16,72,1,20,0.62
16,72,1,21,0.74
16,72,1,22,0.87
16,72,1,23,0.87
16,72,1,24,0.87
16,72,1,25,0.74
16,72,1,26,0.87
16,72,1,27,0.87
16,72,1,28,0.92
16,72,2,1,1.00
16,72,2,2,1.00
16,72,2,3,1.00
16,72,2,4,1.00
16,72,2,5,1.00
16,72,2,6,1.00
16,72,2,7,1.00
16,72,2,8,1.00
16,72,2,9,1.00
16,72,2,10,1.00
16,72,2,11,1.00
16,72,2,12,1.00
16,72,2,13,1.00
16,72,2,14,1.00
16,72,2,15,1.00
16,72,2,16,1.00
16,72,2,17,1.00
16,72,2,18,1.00
16,72,2,19,1.00
16,72,2,20,1.00
16,72,2,21,1.00
16,72,2,22,1.00
16,72,2,23,1.00
16,72,2,24,1.00
16,72,2,25,1.00
16,72,2,26,1.00
16,72,2,27,1.00
16,72,2,28,1.00
16,73,1,1,0.74
16,73,1,2,0.50
16,73,1,3,0.34
16,73,1,4,0.14
16,73,1,5,0.14
16,73,1,6,0.14
16,73,1,7,0.42
16,73,1,8,0.62
16,73,1,9,0.87
16,73,1,10,0.92
16,73,1,11,1.00
16,73,1,12,1.00
16,73,1,13,1.00
16,73,1,14,1.00
16,73,1,15,1.00
16,73,1,16,1.00
16,73,1,17,1.00
16,73,1,18,1.00
16,73,1,19,1.00
16,73,1,20,1.00
16,73,1,21,1.00
16,73,1,22,1.00
16,73,1,23,1.00
16,73,1,24,1.00
16,73,1,25,1.00
16,73,1,26,1.00
16,73,1,27,1.00
16,73,1,28,1.00
16,73,2,1,1.00
16,73,2,2,1.00
16,73,2,3,1.00
16,73,2,4,1.00
16,73,2,5,1.00
16,73,2,6,1.00
16,73,2,7,1.00
16,73,2,8,1.00
16,73,2,9,1.00
16,73,2,10,1.00
16,73,2,11,1.00
16,73,2,12,1.00
16,73,2,13,1.00
16,73,2,14,1.00
16,73,2,15,1.00
16,73,2,16,1.00
16,73,2,17,1.00
16,73,2,18,1.00
16,73,2,19,1.00
16,73,2,20,1.00
16,73,2,21,1.00
16,73,2,22,1.00
16,73,2,23,1.00
16,73,2,24,1.00
16,73,2,25,1.00
16,73,2,26,1.00
16,73,2,27,1.00
16,73,2,28,1.00
16,74,1,1,0.87
16,74,1,2,0.74
16,74,1,3,0.50
16,74,1,4,0.62
16,74,1,5,0.74
16,74,1,6,0.87
16,74,1,7,0.92
16,74,1,8,1.00
16,74,1,9,1.00
16,74,1,10,1.00
16,74,1,11,1.00
16,74,1,12,1.00
16,74,1,13,1.00
16,74,1,14,1.00
16,74,1,15,1.00
16,74,1,16,1.00
16,74,1,17,1.00
16,74,1,18,1.00
16,74,1,19,1.00
16,74,1,20,1.00
16,74,1,21,1.00
16,74,1,22,1.00
16,74,1,23,1.00
16,74,1,24,1.00
16,74,1,25,1.00
16,74,1,26,1.00
16,74,1,27,1.00
16,74,1,28,1.00
16,74,2,1,1.00
16,74,2,2,1.00
16,74,2,3,1.00
16,74,2,4,1.00
16,74,2,5,1.00
16,74,2,6,1.00
16,74,2,7,1.00
16,74,2,8,1.00
16,74,2,9,1.00
16,74,2,10,1.00
16,74,2,11,1.00
16,74,2,12,1.00
16,74,2,13,1.00
16,74,2,14,1.00
16,74,2,15,1.00
16,74,2,16,1.00
16,74,2,17,1.00
16,74,2,18,1.00
16,74,2,19,1.00
16,74,2,20,1.00
16,74,2,21,1.00
16,74,2,22,1.00
16,74,2,23,1.00
16,74,2,24,1.00
16,74,2,25,1.00
16,74,2,26,1.00
16,74,2,27,1.00
16,74,2,28,1.00
16,75,1,1,0.87
16,75,1,2,0.50
16,75,1,3,0.50
16,75,1,4,0.62
16,75,1,5,0.74
16,75,1,6,0.92
16,75,1,7,0.92
16,75,1,8,1.00
16,75,1,9,1.00
16,75,1,10,1.00
16,75,1,11,1.00
16,75,1,12,1.00
16,75,1,13,1.00
16,75,1,14,1.00
16,75,1,15,1.00
16,75,1,16,1.00
16,75,1,17,1.00
16,75,1,18,1.00
16,75,1,19,1.00
16,75,1,20,1.00
16,75,1,21,1.00
16,75,1,22,1.00
16,75,1,23,1.00
16,75,1,24,1.00
16,75,1,25,1.00
16,75,1,26,1.00
16,75,1,27,1.00
16,75,1,28,1.00
16,75,2,1,1.00
16,75,2,2,1.00
16,75,2,3,1.00
16,75,2,4,1.00
16,75,2,5,1.00
16,75,2,6,1.00
16,75,2,7,1.00
16,75,2,8,1.00
16,75,2,9,1.00
16,75,2,10,1.00
16,75,2,11,1.00
16,75,2,12,1.00
16,75,2,13,1.00
16,75,2,14,1.00
16,75,2,15,1.00
16,75,2,16,1.00
16,75,2,17,1.00
16,75,2,18,1.00
16,75,2,19,1.00
16,75,2,20,1.00
16,75,2,21,1.00
16,75,2,22,1.00
16,75,2,23,1.00
16,75,2,24,1.00
16,75,2,25,1.00
16,75,2,26,1.00
16,75,2,27,1.00
16,75,2,28,1.00
16,76,1,1,0.74
16,76,1,2,0.50
16,76,1,3,0.34
16,76,1,4,0.14
16,76,1,5,0.14
16,76,1,6,0.14
16,76,1,7,0.14
16,76,1,8,0.14
16,76,1,9,0.24
16,76,1,10,0.24
16,76,1,11,0.24
16,76,1,12,0.24
16,76,1,13,0.34
16,76,1,14,0.34
16,76,1,15,0.24
16,76,1,16,0.24
16,76,1,17,0.42
16,76,1,18,0.62
16,76,1,19,0.74
16,76,1,20,0.74
16,76,1,21,0.74
16,76,1,22,0.62
16,76,1,23,0.50
16,76,1,24,0.34
16,76,1,25,0.50
16,76,1,26,0.62
16,76,1,27,0.87
16,76,1,28,0.92
16,76,2,1,1.00
16,76,2,2,1.00
16,76,2,3,1.00
16,76,2,4,1.00
16,76,2,5,1.00
16,76,2,6,1.00
16,76,2,7,1.00
16,76,2,8,1.00
16,76,2,9,1.00
16,76,2,10,1.00
16,76,2,11,1.00
16,76,2,12,1.00
